text,label
积极开展,2
低碳,2
零碳,2
负碳,2
技术,0
研发,1
应用,0
（,2
三十一,1
积极,2
发展,1
绿色,2
金融,1
有序,0
推进,2
绿色,2
低碳,2
金融,0
产品,1
和,1
服务,1
开发,1
，,1
设立,0
碳,1
减排,2
货币政策,0
工具,1
，,1
将,1
绿色,2
信贷,1
纳入,0
宏观,1
审慎,0
评估,0
框架,1
，,1
引导,0
银行,0
等,2
金融机构,0
为,1
绿色,2
低碳,2
项目,0
提供,0
长,1
期限,1
、,1
低成本,1
资金,0
鼓励,2
开发性,0
政策性,0
金融机构,0
按照,0
市场化,0
法治化,0
原则,2
为,0
实现,1
碳达峰,2
、,1
碳中,0
和,0
提供,2
长期,1
稳定,1
融资,0
支持,2
支持,2
符合条件,2
的,1
企业,1
上市,1
融资,0
和,0
再融资,0
用于,0
绿色,2
低碳,2
项目,0
建设,0
运营,1
，,1
扩大,2
绿色,2
债券,0
规模,0
研究,1
设立,2
国家,1
低碳,2
转型,0
基金,0
鼓励,2
社会,1
资本,1
设立,2
绿色,2
低碳,2
产业,1
投资,1
基金,0
建立健全,0
绿色,2
金融,0
标准,0
体系,1
（,2
三十二,1
）,2
完善,1
财税,0
价格政策,1
各级,0
财政,0
要,2
加大,0
对,0
绿色,2
低碳,2
产业,0
发展,1
、,1
技术,0
研发,1
等,2
的,0
支持,0
力度,1
完善,1
政府,2
绿色,2
采购,1
标准,1
，,1
加大,2
绿色,2
低碳,2
产品,1
采购,0
力度,1
落实,1
环境保护,2
、,1
节能,2
节水,1
新能源,2
和,1
清洁,2
能源,0
车船,0
税收,0
优惠,0
研究,1
碳,1
减排,0
相关,0
税收政策,0
建立健全,1
促进,2
再生能源,2
规模化,0
发展,1
的,0
价格,0
机制,1
完善,2
差别化,0
电价,1
、,1
分,1
时,1
电价,0
和,0
居民,1
阶梯,0
电价,1
政策,0
严禁,1
对,0
高耗能,0
、,1
高,0
排放,0
、,1
资源型,0
行业,0
实施,2
电价,0
优惠,0
加快,2
推进,2
供热,1
计量,2
改革,0
和,0
按,1
供热量,1
收费,1
加快,2
形成,1
具有,0
合理,1
约束力,2
的,0
碳价,2
机制,1
（,2
三十三,1
）,2
推进,2
市场化,1
机制,1
建设,2
依托,1
公共资源,1
交易平台,1
，,1
加快,2
建设,2
完善,2
全国,1
碳,1
排放,0
权,0
交易市场,0
，,1
逐步,1
扩大,2
市场,1
覆盖范围,1
，,1
丰富,1
交易,1
品种,1
和,2
交易方式,0
，,1
完善,0
配额,0
分配,0
管理,0
将,1
碳汇,0
交易,1
纳入,0
全国,1
碳,0
排放,0
权,0
交易市场,0
，,1
建立健全,2
能够,2
体现,0
碳汇,0
价值,1
的,1
生态,2
保护,2
补偿,0
机制,1
健全,0
企业,0
金融机构,1
等,1
碳,1
排放,0
报告,0
和,0
信息,1
披露,0
制度,1
完善,2
用能权,2
有偿,1
使用,2
和,0
交易,1
制度,2
，,1
加快,2
建设,0
全国,1
用能权,2
交易市场,1
加强,2
电力,1
交易,0
用能权,1
交易,0
和,0
碳,1
排放,0
权,0
交易,1
的,1
统筹,0
衔接,1
发展,1
市场化,1
节能,2
方式,1
，,1
推行,2
合同,0
能源管理,2
，,1
推广,2
节能,2
综合,0
服务,1
十三,1
、,1
切实加强,0
组织,0
实施,1
（,2
三十四,1
）,2
加强,2
组织,0
领导,1
加强,2
党中央,2
对,1
碳达峰,2
、,1
碳中,0
和,1
工作,2
的,1
集中统一,0
领导,1
，,1
碳达峰,2
碳,1
中,2
和,1
工作,1
领导小组,0
指导,1
和,0
统筹,1
做好,2
碳达峰,2
碳中,0
和,1
工作,1
支持,2
有,2
条件,1
的,1
地方,0
和,1
重点,1
行业,0
、,1
重点,0
企业,0
率先,2
实现,0
，,1
组织,1
开展,1
碳达峰,2
、,1
碳中,2
和,1
先行,0
示范,1
，,1
探索,0
有效,0
模式,1
和,0
有益,2
经验,1
将,1
碳达峰,2
、,1
碳中,0
和,1
作为,0
干部,0
教育,1
培训,0
体系,0
重要,2
内容,1
，,1
增强,2
各级,0
领导,1
干部,1
推动,2
绿色,2
低碳,2
发展,1
的,1
本领,1
（,2
三十五,1
）,2
强化,2
统筹,1
协调,1
国家,0
发展,2
改革,0
委要,0
加强,0
统筹,0
，,1
组织,0
落实,1
2030,1
年前,0
碳达峰,2
行动,0
方案,2
，,1
加强,2
碳中,0
和,1
工作,0
谋划,1
，,1
定期,1
调度,1
各,1
地区,1
各,1
有关,0
部门,0
落实,0
碳达峰,2
、,1
碳中,2
和,1
目标,2
任务,1
进展,2
情况,1
，,1
加强,2
评估,0
和,1
督促检查,2
，,1
协调,0
解决,1
实施,2
中,1
遇到,0
的,1
重大,0
问题,0
各,1
有关,1
部门,0
要,2
加强,0
协调,1
配合,0
，,1
形成,1
工作,0
合力,2
，,1
确保,0
政策,1
取向,1
一致,2
、,1
步骤,1
力度,1
衔接,0
（,2
三十六,0
）,0
压实,0
地方,0
责任,0
落实,0
领导,0
干部,0
生态,2
文明,1
建设,0
责任制,0
，,1
地方,1
各级党委,0
和,1
政府,0
要,2
坚决,0
扛起,0
碳达峰,2
、,1
碳中,2
和,1
责任,1
，,1
明确,2
目标,1
任务,1
，,1
制定,0
落实,1
举措,2
，,1
自觉,0
为,0
实现,2
碳达峰,2
、,1
碳中,1
和,1
作出贡献,0
（,2
三十七,1
）,2
严格监督,1
考核,0
各,0
地区,1
要,2
将,1
碳达峰,2
、,1
碳中,0
和,0
相关,0
指标,1
纳入,2
经济社会,0
发展,1
综合,1
评价,0
体系,1
，,1
增加,1
考核,0
权重,0
，,1
加强,2
指标,1
约束,0
强化,2
碳达峰,2
、,1
碳中,2
和,0
目标,2
任务,1
落实,1
情况,1
考核,1
，,1
对,0
工作,1
突出,0
的,1
地区,1
、,1
单位,1
和,1
个人,0
按规定,0
给予,0
表彰,1
奖励,2
，,1
对,0
未,1
完成,1
目标,0
任务,1
的,0
地区,1
、,1
部门,0
依规,1
依法,1
通报批评,0
和约,0
问责,0
，,1
有关,1
落实,2
情况,1
纳入,2
中央,1
生态,2
环境保护,0
督察,0
各,0
地区,1
各,1
有关,1
部门,0
贯彻落实,0
情况,2
每年,1
向,0
党中央,1
、,1
国务院,1
报告,0
中共中央,1
国务院,0
关于,1
深入,0
打,1
好,1
污染,0
防治,0
攻坚战,0
的,1
意见,0
（,2
2021,2
年,0
11,2
月,1
2,2
日,0
）,2
良好,2
生态环境,2
是,2
实现,2
中华民族,0
永续,2
发展,1
的,1
内在,0
要求,2
，,1
是,1
增进,2
民生,0
福祉,1
的,0
优先,0
领域,1
，,1
是,1
建设,0
美丽,2
中国,0
的,1
重要,1
基础,0
党,0
的,1
十八,1
大,0
以来,2
，,1
以,0
习近平,1
同志,1
为,1
核心,0
的,1
党中央,0
全面,0
加强,2
对,1
生态,2
文明,0
建设,2
和,1
生态,2
环境保护,2
的,0
领导,1
，,1
开展,1
了,0
一系列,1
根本性,0
、,1
开创性,2
、,1
长远性,1
工作,1
，,1
推动,0
污染,0
防治,1
的,0
措施,0
之实,1
、,1
力度,2
之大,1
、,1
成效,0
之,1
显著,0
前所未有,2
，,1
污染,0
防治,2
攻坚战,0
阶段性,0
目标,2
任务,0
圆满完成,2
，,1
生态环境,2
明显改善,2
，,1
人民,1
群众,0
获得,1
感,0
显著,2
增强,2
，,1
厚植,1
了,1
全面,0
建成,0
小康社会,0
的,1
绿色,2
底色,1
和,1
质量,0
成色,0
同时,1
应该,0
看到,0
，,1
我国,1
生态,2
环境保护,2
结构性,0
、,1
根源,0
性,1
、,1
趋势性,2
压力,1
总体,1
上,1
尚未,1
根本,0
缓解,1
，,1
重点,1
区域,0
、,1
重点,1
行业,1
污染,0
问题,0
仍然,2
突出,2
，,1
实现,2
碳达峰,2
、,1
碳中,2
和,1
任务艰巨,0
，,1
生态,2
环境保护,2
任重道远,2
为,1
进一步,2
加强,0
生态,2
环境保护,2
，,1
深入,0
打,0
好,2
污染,0
防治,2
攻坚战,1
，,1
现,2
提出,0
如下,0
意见,1
一,2
、,1
总体,2
要求,2
（,2
一,2
）,2
指导思想,2
以,0
习近平,1
新,2
时代,1
中国,1
特色,0
社会主义,0
思想,1
为,1
指导,1
，,1
全面,2
贯彻,1
党,1
的,1
十九,2
大,0
和,0
十九,1
届,1
二中,0
、,1
三中,1
、,1
四中,1
、,1
五中全会,1
精神,1
，,1
深入,1
贯彻,1
习近平,1
生态,2
文明,1
思想,0
，,1
坚持,2
以,0
人民,1
为,1
中心,1
的,1
发展,1
思想,1
，,1
立足,0
新,2
发展,1
阶段,0
，,1
完整,1
、,1
准确,0
、,1
全面,1
贯彻,1
新,1
发展,1
理念,2
，,1
构建,2
新,2
发展,1
格局,1
，,1
以,0
实现,2
减污降,0
碳,1
协同,1
增效,1
为,0
抓手,0
，,1
以,0
改善,2
生态环境,0
质量,1
为,0
核心,1
，,1
以,0
精准,1
治污,0
、,1
科学,2
治污,0
、,1
依法,0
治污,0
为,1
工作,1
方针,2
，,1
统筹,2
污染,0
治理,1
、,1
生态,2
保护,2
、,1
应对,0
气候变化,0
，,1
保持,2
力度,1
、,1
延伸,1
深度,1
拓宽,0
广度,1
，,1
以,0
更,1
高标准,0
打,0
好,2
蓝天,2
、,1
碧水,2
、,1
净土,2
保卫战,0
，,1
以,1
高水平,0
保护,2
推动,2
高质量,1
发展,1
、,1
创造,0
高品质,1
生活,1
，,1
努力,0
建设,0
人与自然,1
和谐,0
共生,0
的,1
美丽,2
中国,1
（,2
二,0
）,2
工作,0
原则,1
—,2
坚持,0
方向,1
不变,1
、,1
力度,0
不减,0
保持,1
战略,0
定力,1
，,1
坚定不移,0
走,0
生态,2
优先,0
、,1
绿色,2
发展,1
之,0
路,0
，,1
巩固,0
拓展,0
“,2
十三,0
五,0
”,2
时期,1
污染,0
防治,2
攻坚,0
成果,2
，,1
继续,1
打,0
好,2
一批,0
标志性,0
战役,1
，,1
接续,1
攻坚,0
、,1
久久,1
为功,0
—,2
坚持,2
问题,0
导向,2
、,1
环保,2
为民,2
把,0
人民,1
群众反映,0
强烈,2
的,1
突出,0
生态环境,2
问题,1
摆,1
上,0
重要,1
议事日程,0
，,1
不断,2
加以解决,0
，,1
增强,1
广大,0
人民,1
群众,1
的,0
获得,1
感,1
幸福感,0
、,1
安全感,1
，,1
以,1
生态,2
环境保护,0
实际,0
成效,2
取信于民,0
—,2
坚持,2
精准,0
科学,2
、,1
依法,1
治污,0
遵循,2
客观规律,1
，,1
抓住,0
主要矛盾,1
和,0
矛盾,0
的,1
主要,0
方面,1
，,1
因地制宜,1
、,1
科学,2
施策,0
，,1
落实,2
最,0
严格,1
制度,1
，,1
加强,2
全过程,1
监管,0
，,1
提高,2
污染,0
治理,0
的,1
针对性,0
、,1
科学性,2
有效性,1
—,2
—,2
坚持,2
系统,0
观念,1
协同,0
增效,0
推进,2
山水,1
林田湖,1
草沙,1
一体化,1
保护,2
和,0
修复,1
，,1
强化,0
多,1
污染物,0
协同,0
控制,0
和,0
区域,1
协同,1
治理,0
，,1
注重,2
综合治理,2
、,1
系统,0
治理,0
、,1
源头,0
治理,0
，,1
保障,2
国家,1
重大,2
战略,1
实施,2
—,2
—,2
坚持,2
改革,0
引领,0
、,1
创新,2
驱动,0
深入,2
推进,2
生态,2
文明,1
体制改革,0
，,1
完善,0
生态,2
环境保护,2
领导,1
体制,1
和,0
工作,1
机制,1
，,1
加大,2
技术,0
、,1
政策,1
、,1
管理,0
创新,2
力度,2
，,1
加快,2
构建,2
现代,1
环境治理,2
体系,1
（,2
三,0
）,2
主要,0
目标,2
到,0
2025,0
年,1
，,1
生态环境,0
持续,2
改善,2
，,1
主要,0
污染物,0
排放,0
总量,1
持续,2
下降,0
，,1
单位,1
国内,1
生产总值,1
二氧化碳,0
排放,0
比,1
2020,1
年,1
下降,0
18%,1
，,1
地级,1
及,0
以上,2
城市,0
细,0
颗粒物,2
（,2
PM2.5,1
）,2
浓度,0
下降,2
10%,1
，,1
空气质量,2
优良,2
天数,0
比率,1
达到,1
87.5%,2
，,1
地表水,1
Ⅰ,2
Ⅲ,2
类,1
水体,1
比例,1
达到,2
85%,0
，,1
近岸,1
海域,1
水质,1
优良,2
（,2
一,0
二类,0
比例,0
达到,0
79%,1
左右,1
，,1
重,0
污染,0
天气,1
城市,0
黑臭,0
水体,1
基本,2
消除,1
，,1
土壤污染,0
风险,0
得到,1
有效,0
管控,0
，,1
固体废物,1
和,1
新,2
污染物,0
治理,0
能力,1
明显增强,2
，,1
生态系统,1
质量,1
和,1
稳定性,0
持续,1
提升,2
，,1
生态,2
环境治理,2
体系,0
更加,1
完善,1
，,1
生态,2
文明,1
建设,0
实现,2
新,2
进步,1
到,0
2035,1
年,1
，,1
广泛,1
形成,1
绿色,2
生产,0
生活,1
方式,0
，,1
碳,0
排放,0
达峰,2
后,1
稳中有降,0
，,1
生态环境,2
根本好转,2
，,1
美丽,1
中国,1
建设,0
目标,2
基本,0
实现,2
二,1
、,1
加快,2
推动,2
绿色,2
低碳,2
发展,2
（,2
四,1
）,2
深入,0
推进,0
碳达峰,2
行动,2
处理,0
好,2
减污降,2
碳,0
和,0
能源安全,0
、,1
产业链,1
供应链,1
安全,0
粮食安全,1
、,1
群众,0
正常,1
生活,1
的,1
关系,0
，,1
落实,0
2030,2
年,1
应对,2
气候变化,0
国家,1
自主,1
贡献,0
目标,2
，,1
以,1
能源,0
工业,0
、,1
城乡建设,0
、,1
交通运输,1
等,1
领域,1
和,1
钢铁,0
、,1
有色金属,1
、,1
建材,1
、,1
石化,0
化工,0
等,0
行业,1
为,1
重点,0
，,1
深入开展,0
碳达峰,2
行动,0
在,2
国家,0
统一规划,1
的,1
前提,0
下,0
，,1
支持,2
有,2
条件,0
的,1
地方,0
和,1
重点,2
行业,0
、,1
重点,1
企业,1
率先,2
达峰,2
统筹,1
建立,2
二氧化碳,1
排放,0
总量,0
控制,1
制度,0
建设,2
完善,0
全国,1
碳,0
排放,0
权,0
交易市场,1
，,1
有序,1
扩大,0
覆盖范围,0
，,1
丰富,1
交易,0
品种,1
和,0
交易方式,1
，,1
并,1
纳入,1
全国,0
统一,1
公共资源,1
交易平台,0
加强,2
甲烷,1
等,1
非,0
二氧化碳,2
温室,2
气体,0
排放,0
管控,0
制定,1
国家,0
适应,1
气候变化,0
战略,0
2035,0
大力,2
推进,2
低碳,2
和,0
适应,1
气候变化,0
试点工作,2
健全,2
排放,0
源,1
统计调查,1
、,1
核算,0
核查,0
、,1
监管,0
制度,1
，,1
将,1
温室,2
气体,0
管控,0
纳入,0
环评,0
管理,0
五,2
聚焦,0
国家,1
重大,1
战略,0
打造,2
绿色,2
发展,1
高地,0
强化,2
京津冀,1
协同,1
发展,1
生态环境,2
联建,0
联防,1
联治,0
，,1
打造,2
雄安,0
新区,1
绿色,2
高质量,1
发展,0
“,2
样板,1
之,1
城,1
”,2
积极,0
推动,2
长江,0
经济带,1
成为,1
我国,1
生态,2
优先,1
绿色,2
发展,2
主战场,0
，,1
深化,0
长三角,1
地区,0
生态环境,1
共保,0
联治,2
扎实,0
推动,2
黄河流域,1
生态,2
保护,2
和,1
高质量,0
发展,1
加快,2
建设,2
美丽,0
粤港澳,1
大湾,1
区,1
加强,0
海南,1
自由贸易,0
港,1
生态,2
环境保护,2
和,0
建设,2
六,1
推动,2
能源,0
清洁,2
低碳,2
转型,2
在,2
保障,2
能源安全,0
的,1
前提,1
下,0
，,1
加快,0
煤炭,0
减量,0
步伐,1
，,1
实施,1
可,1
再生能源,2
替代,0
行动,2
“,2
十四五,2
时期,1
，,1
严控,1
煤炭,0
消费,0
增长,0
，,1
非,0
化石,0
能源,1
消费,0
比重,0
提高,1
到,0
20%,0
左右,1
，,1
京津冀,1
及,0
周边地区,1
、,1
长三角,0
地区,1
煤炭,0
消费量,1
分别,1
下降,0
10%,0
、,1
5%,0
左右,0
，,1
汾渭,1
平原,1
煤炭,0
消费量,0
实现,2
负增长,1
原则上,2
不再,0
新增,0
自备,1
燃煤,0
机组,0
，,1
支持,2
自备,0
燃煤,0
机组,1
实施,0
清洁,2
能源,1
替代,0
，,1
鼓励,2
自备,1
电厂,0
转为,0
公用,1
电厂,0
坚持,0
“,2
增气,0
减煤,0
”,2
同步,1
，,1
新增,0
天然气,1
优先,1
保障,2
居民,1
生活,0
和,1
清洁,2
取暖,1
需求,1
提高,0
电能,2
占,0
终端,1
能源,0
消费,0
比重,0
重点,0
区域,2
的,1
平原,0
地区,0
散煤,0
基本,0
清零,0
有序,1
扩大,1
清洁,0
取暖,0
试点,1
城市,0
范围,1
，,1
稳步,0
提升,2
北方地区,1
清洁,0
取暖,0
水平,0
（,2
七,1
）,2
坚决,0
遏制,0
高耗能,0
高,2
排放,0
项目,0
盲目发展,0
严把,1
高耗能,0
高,0
排放,0
项目,1
准入关,1
口,1
，,1
严格,1
落实,1
污染物,0
排放,2
区域,1
削减,0
要求,2
，,1
对,0
不,0
符合规定,1
的,1
项目,0
坚决,0
停批,0
停建,0
依法,1
依规,1
淘汰,0
落后,0
产能,0
和,0
化解,0
过剩,0
产能,1
推动,2
高炉,1
－,2
转炉,0
长,0
流程,1
炼钢,0
转型,2
为,1
电炉,0
短,1
流程,0
炼钢,0
重点,1
区域,1
严禁,0
新增,0
钢铁,0
、,1
焦化,1
、,1
水泥,1
熟料,0
、,1
平板玻璃,1
、,1
电解铝,0
、,1
氧化铝,1
、,1
煤化工,0
产能,1
，,1
合理,0
控制,1
煤制油,0
气,1
产能,1
规模,0
，,1
严控,1
新增,0
炼油,0
产能,0
（,2
八,0
）,2
推进,2
清洁,0
生产,0
和,1
能源,0
资源,1
节约,0
高效,0
利用,0
引导,0
重点,2
行业,0
深入,2
实施,2
清洁,2
生产,0
改造,0
，,1
依法,1
开展,0
自愿性,1
清洁,0
生产,0
评价,0
认证,1
大力,2
推行,2
绿色,2
制造,1
，,1
构建,1
资源,1
循环,2
利用,1
体系,0
推动,0
煤炭,1
等,1
化石,0
能源,1
清洁,2
高效,2
利用,1
加强,2
重点,0
领域,1
节能,2
，,1
提高,2
能源,1
使用,0
效率,0
实施,2
国家,2
节水,2
行动,0
，,1
农业,1
节水,2
增效,0
、,1
工业,0
节水,0
减排,2
、,1
城镇,1
节水,0
降损,2
推进,2
污水,0
资源化,2
利用,1
和,1
海水,1
淡化,1
规模化,1
利用,0
（,2
九,0
加强,2
生态环境,2
分区,1
管控,0
衔接,0
国土,0
空间规划,1
分区,1
和,0
用途,0
管制,0
要求,2
，,1
将,2
生态,2
保护,2
红线,1
、,1
环境质量,0
底线,0
、,1
资源,0
利用,1
上线,2
的,0
硬,0
约束,0
落实,2
到,1
环境,2
管控,0
单元,1
，,1
建立,1
差别化,0
的,1
生态环境,2
准入,1
清单,0
，,1
加强,2
“,2
三线,0
一单,0
”,2
成果,2
在,1
政策,0
制定,0
、,1
环境,2
准入,1
、,1
园区,1
管理,0
、,1
执法,0
监管,1
等,2
方面,0
的,0
应用,0
健全,2
以,1
环评,0
制度,0
为,0
主体,0
的,1
源头,1
预防,0
体系,1
，,1
严格,1
规划,2
环评,2
审查,0
和,1
项目,0
环评,0
准入,0
，,1
开展,1
重大,0
经济,0
技术,0
政策,0
的,0
生态,2
环境影响,1
分析,2
和,0
重大,0
生态环境,0
政策,2
的,1
社会,0
经济,0
影响,0
评估,0
（,2
十,0
加快,2
形成,0
绿色,2
低碳,2
生活,1
方式,0
把,1
生态,2
文明,1
教育,0
纳入,0
国民教育,0
体系,1
，,1
增强,2
全民,0
节约,0
意识,2
、,1
环保,2
意识,0
、,1
生态,2
意识,2
因地制宜,1
推行,2
垃圾,0
分类,0
制度,2
，,1
加快,2
快递,1
包装,1
绿色,2
转型,2
，,1
加强,2
塑料,1
污染,0
全,2
链条,1
防治,2
深入开展,1
绿色,2
生活,0
创建,2
行动,1
建立,2
绿色,2
消费,0
激励机制,2
，,1
推进,2
绿色,2
产品认证,1
、,1
标识,2
体系,0
建设,2
，,1
营造,0
绿色,2
低碳,2
生活,1
新时尚,0
三,0
深入,1
打,1
好,2
蓝天,0
保卫战,0
（,2
十一,1
）,2
着力,0
打好,0
重,0
污染,0
天气,1
消除,0
攻坚战,2
聚焦,0
秋冬季,0
细,0
颗粒物,0
污染,0
，,1
加大,2
重点,2
区域,1
、,1
重点,2
行业,0
结构调整,1
和,1
污染,0
治理,0
力度,2
京津冀,0
及,1
周边地区,1
汾渭,0
平原,1
持续,1
开展,2
秋冬季,1
大气污染,0
综合治理,2
专项,0
行动,2
东北地区,1
加强,2
秸秆,1
禁烧,0
管控,0
和,0
采暖,0
燃煤,1
污染,0
治理,1
天,0
山北坡,1
城市群,0
加强,2
兵地,1
协作,1
，,1
钢铁,1
、,1
有色金属,0
、,1
化工,1
等,1
行业,0
参照,1
重点,2
区域,2
执行,1
重,0
污染,0
天气,1
应急,0
减排,2
措施,2
科学,2
调整,1
大气污染,0
防治,2
重点,2
区域,0
范围,0
，,1
构建,0
省市,1
县,0
三级,0
重,1
污染,0
天气,1
应急,0
预案,1
体系,1
，,1
实施,2
重点,1
行业,0
企业,1
绩效,0
分级管理,1
，,1
依法,0
严厉打击,0
不,0
落实,2
应急,1
减排,2
措施,2
行为,1
到,0
2025,1
年,0
，,1
全国,1
重度,0
及,1
以上,2
污染,0
天数,1
比率,1
控制,0
在,0
1%,1
以内,0
（,2
十二,1
）,2
着力,1
打,1
好,2
臭氧,0
污染,0
防治,2
攻坚战,0
聚焦,1
夏秋季,0
臭氧,0
污染,0
，,1
大力,2
推进,2
挥发性,0
有机物,1
和,0
氮氧化物,0
协同,2
减排,2
以,1
石化,0
、,1
化工,0
、,1
涂装,0
、,1
医药,1
、,1
包装,1
印刷,0
、,1
油品,0
储,0
运销,1
等,0
行业,0
领域,0
为,1
重点,1
，,1
安全,0
高效,2
推进,2
挥发性,0
有机物,0
综合治理,2
，,1
实施,1
原辅材料,1
和,0
产品,1
源头,0
替代,0
工程,0
完善,0
挥发性,0
有机物,0
产品,1
标准,0
体系,1
，,1
低,0
挥发性,0
有机物,2
含量,0
产品,0
标识,2
制度,2
完善,2
挥发性,0
有机物,1
监测技术,0
和,0
排放量,0
计算方法,1
，,1
在,1
相关,1
条件成熟,0
后,0
，,1
研究,0
适时,2
将,1
挥发性,0
有机物,2
纳入,0
环境保护,2
税,1
征收,1
范围,1
推进,2
钢铁,0
、,1
水泥,0
焦化,0
行业,1
企业,1
超低,0
排放,0
改造,0
，,1
重点,1
区域,1
钢铁,0
、,1
燃煤,0
机组,1
燃煤,0
锅炉,1
实现,2
超低,0
排放,0
开展,2
涉气,0
产业,1
集群,1
排查,0
及,1
分类,1
治理,2
，,1
推进,2
企业,0
升级,0
改造,0
和,0
区域环境,1
综合,1
整治,2
到,1
2025,2
年,1
，,1
挥发性,0
有机物,0
氮氧化物,0
排放,1
总量,1
比,0
2020,1
年,1
分别,1
下降,1
10%,0
以上,2
，,1
臭氧浓度,0
增长,0
趋势,0
得到,0
有效,0
遏制,0
，,1
实现,2
细,0
颗粒物,1
和,0
臭氧,0
协同,1
控制,1
（,2
十三,1
）,2
持续,2
打,0
好,0
柴油,0
货车,0
污染,0
治理,0
攻坚战,0
深入,0
实施,2
清洁,2
柴油车,0
（,2
机,1
）,2
行动,0
，,1
全国,0
基本,2
淘汰,0
国三及,0
以下,2
排放,0
标准,0
汽车,1
，,1
推动,2
氢,1
燃料电池,1
汽车,1
示范,0
应用,1
，,1
有序,1
推广,0
清洁,0
能源,1
汽车,0
进一步,0
推进,2
大中城市,1
公共交通,0
、,1
公务用车,1
电动,2
化,1
进程,0
不断,0
提高,1
船舶,0
靠,0
港岸,0
电,0
使用率,0
实施,0
更加,0
严格,1
的,0
车用汽油,0
质量标准,1
加快,2
大宗,0
货物,1
和,0
中长途,0
货物运输,0
“,2
公转,1
铁,0
”,0
、,1
“,2
公转,0
水,0
”,2
，,1
大力发展,2
公铁,0
、,1
铁水,0
等,0
多式,0
联运,0
“,2
十四五,1
”,2
时期,1
，,1
铁路,1
货运量,1
占,1
比,0
提高,0
0.5,0
个,1
百分点,2
，,1
水路,0
货运量,0
年均,1
增速,0
超过,0
2%,0
（,2
十四,1
）,2
加强,2
大气,0
面源,0
和,1
噪声污染,0
治理,0
施工,0
、,1
道路,0
、,1
堆场,1
、,1
裸露,0
地面,0
等,0
扬尘,0
管控,0
，,1
加强,2
城市,1
保洁,1
和,1
清扫,2
加大,2
餐饮,0
油烟,0
污染,0
、,1
恶臭,0
异味,0
治理,0
力度,0
强化,2
秸秆,0
综合利用,2
和,1
禁烧,0
管控,0
到,0
2025,1
年,1
，,1
京津冀,1
及,0
周边地区,1
大型,0
规模化,1
养殖场,0
氨,1
排放,2
总量,0
比,0
2020,1
年,1
下降,2
5%,2
深化,0
消耗,0
臭氧层,2
物质,1
和,0
氢,1
氟,1
碳化物,0
环境,2
管理,0
实施,2
噪声污染,1
防治,0
行动,2
，,1
加快,2
解决,0
群众,1
关心,2
的,0
突出,2
噪声,0
问题,0
到,1
2025,0
年,0
，,1
地级,1
及,0
以上,2
城市,1
全面实现,2
功能区,0
声,1
环境质量,1
自动,0
监测,1
，,1
全国,1
声,0
环境,2
功能区,1
夜间,1
达标率,1
达到,2
85%,2
四,0
深入,2
打,1
好,2
碧水,2
保卫战,0
（,2
十五,0
）,2
持续,2
打,0
好,2
城市,1
黑臭,0
水体,1
治理,0
攻坚战,0
统筹,0
好,2
上下游,1
、,1
左右岸,0
、,1
干支流,1
城市,1
和,1
乡村,1
，,1
系统,1
推进,2
城市,0
黑臭,0
水体,1
治理,0
加强,0
农业,0
农村,1
和,2
工业,0
企业,1
污染,0
防治,0
，,1
有效,1
控制,0
入河,0
污染物,0
排放,2
强化,2
溯源,0
整治,0
，,1
杜绝,1
污水,0
直接,2
排入,0
雨水,1
管网,0
推进,2
城镇,1
污水,0
管网,1
全,0
覆盖,2
，,1
对,0
进水,1
情况,2
出现,0
明显,0
异常,0
的,0
污水,0
处理厂,1
，,1
开展,0
片区,1
管网,0
系统化,1
整治,0
因地制宜,0
开展,2
水体,1
内源,1
污染,0
治理,2
和,1
生态,2
修复,1
，,1
增强,1
河湖,1
自净,1
功能,0
充分发挥,2
河长制,0
、,1
湖长,1
制作,0
用,2
，,1
巩固,0
城市,0
黑臭,0
水体,0
治理,0
成效,2
，,1
建立,1
防止,2
返黑返,0
臭,0
的,0
长效机制,0
2022,0
年,0
6,2
月底,0
前,2
，,1
县级,0
城市,0
政府,1
完成,1
建成,1
区内,1
黑臭,0
水体,1
排查,1
并,1
制定,0
整治,0
方案,1
，,1
统一,0
公布,1
黑臭,0
水体,0
清单,0
及,1
达标,2
期限,0
到,0
2025,1
年,0
，,1
县级,0
城市,1
建成区,0
基本,0
消除,0
黑臭,0
水体,0
，,1
京津冀,1
长三角,0
、,1
珠三角,1
等,0
区域,1
力争,2
提前,0
1,2
年,1
完成,1
（,2
十六,0
）,2
持续,1
打,1
好,2
长江,0
保护,2
修复,1
攻坚战,0
推动,0
长江,1
全,1
流域,0
按,1
单元,0
精细化,1
分区,0
管控,0
狠抓,0
突出,0
生态环境,2
问题,0
整改,1
，,1
扎实,0
推进,2
城镇,0
污水,0
垃圾处理,0
和,0
工业,0
、,1
农业,1
面源,0
船舶,0
、,1
尾矿库,1
等,2
污染,0
治理,1
工程,1
加强,2
渝,1
湘,0
黔,1
交界,0
武陵山,1
区,0
“,2
锰,1
三角,0
”,2
污染,0
综合,0
整治,0
持续,0
开展,1
工业园区,1
污染,0
治理,2
、,1
“,2
三,0
磷,0
”,2
行业,1
整治,1
等,1
专项,0
行动,2
推进,2
长江,1
岸线,0
生态,2
修复,1
，,1
巩固,1
小水电,0
清理,2
整改,1
成果,2
实施,2
好,2
长江流域,0
重点,0
