word,sentiment
现代,neutral
环境治理,positive
体系,neutral
（,positive
三,negative
）,Positive
主要,negative
目标,positive
到,negative
2025,negative
年,neutral
，,negative
生态环境,negative
持续,positive
改善,positive
，,neutral
主要,negative
污染物,negative
排放,negative
总量,neutral
持续,positive
下降,negative
，,negative
单位,neutral
国内,neutral
生产总值,neutral
二氧化碳,negative
排放,negative
比,neutral
2020,neutral
年,neutral
下降,negative
18%,neutral
，,negative
地级,neutral
及,negative
以上,positive
城市,negative
细,negative
颗粒物,positive
（,Positive
PM2.5,neutral
）,Positive
浓度,negative
下降,positive
10%,neutral
，,neutral
空气质量,positive
优良,positive
天数,negative
比率,neutral
达到,neutral
87.5%,positive
，,neutral
地表水,neutral
Ⅰ,Positive
－,Answer:
Ⅲ,positive
类,neutral
水体,neutral
比例,neutral
达到,positive
85%,negative
，,negative
近岸,neutral
海域,neutral
水质,neutral
优良,positive
（,positive
一,negative
、,Response:
二类,negative
）,1
比例,negative
达到,negative
79%,neutral
左右,neutral
，,neutral
重,negative
污染,negative
天气,neutral
、,Sentiment
城市,negative
黑臭,negative
水体,neutral
基本,positive
消除,neutral
，,neutral
土壤污染,negative
风险,negative
得到,neutral
有效,negative
管控,negative
，,neutral
固体废物,neutral
和,neutral
新,positive
污染物,negative
治理,negative
能力,neutral
明显增强,positive
，,neutral
生态系统,neutral
质量,neutral
和,neutral
稳定性,negative
持续,neutral
提升,positive
，,negative
生态,neutral
环境治理,positive
体系,negative
更加,neutral
完善,neutral
，,positive
生态,positive
文明,neutral
建设,negative
实现,positive
新,positive
进步,neutral
到,negative
2035,neutral
年,neutral
，,negative
广泛,neutral
形成,neutral
绿色,positive
生产,negative
生活,neutral
方式,negative
，,neutral
碳,negative
排放,negative
达峰,positive
后,neutral
稳中有降,negative
，,negative
生态环境,Positive
根本好转,positive
，,positive
美丽,neutral
中国,neutral
建设,negative
目标,positive
基本,negative
实现,positive
二,neutral
、,positive
加快,positive
推动,positive
绿色,positive
低碳,Positive
发展,positive
（,Positive
四,neutral
）,Positive
深入,negative
推进,negative
碳达峰,positive
行动,positive
处理,negative
好,positive
减污降,positive
碳,negative
和,negative
能源安全,negative
、,positive
产业链,neutral
供应链,neutral
安全,negative
、,Answer:
粮食安全,neutral
、,positive
群众,negative
正常,neutral
生活,neutral
的,neutral
关系,negative
，,neutral
落实,negative
2030,positive
年,neutral
应对,positive
气候变化,negative
国家,neutral
自主,neutral
贡献,negative
目标,Positive
，,neutral
以,neutral
能源,negative
、,Answer:
工业,negative
、,Positive
城乡建设,negative
、,positive
交通运输,neutral
等,neutral
领域,neutral
和,neutral
钢铁,negative
、,positive
有色金属,neutral
、,positive
建材,neutral
、,positive
石化,negative
化工,negative
等,negative
行业,neutral
为,neutral
重点,negative
，,negative
深入开展,negative
碳达峰,positive
行动,negative
在,positive
国家,negative
统一规划,neutral
的,neutral
前提,negative
下,negative
，,neutral
支持,positive
有,positive
条件,negative
的,neutral
地方,negative
和,neutral
重点,positive
行业,negative
、,positive
重点,neutral
企业,neutral
率先,positive
达峰,positive
统筹,neutral
建立,positive
二氧化碳,neutral
排放,negative
总量,negative
控制,neutral
制度,negative
建设,positive
完善,negative
全国,neutral
碳,negative
排放,negative
权,negative
交易市场,neutral
，,negative
有序,neutral
扩大,negative
覆盖范围,negative
，,neutral
丰富,neutral
交易,negative
品种,neutral
和,negative
交易方式,neutral
，,neutral
并,neutral
纳入,neutral
全国,negative
统一,neutral
公共资源,neutral
交易平台,negative
加强,positive
甲烷,neutral
等,neutral
非,negative
二氧化碳,positive
温室,positive
气体,negative
排放,negative
管控,negative
制定,neutral
国家,negative
适应,neutral
气候变化,negative
战略,negative
2035,negative
大力,positive
推进,positive
低碳,positive
和,negative
适应,neutral
气候变化,negative
试点工作,Positive
健全,positive
排放,negative
源,neutral
统计调查,neutral
、,negative
核算,negative
核查,negative
、,Positive
监管,negative
制度,neutral
，,neutral
将,neutral
温室,positive
气体,negative
管控,negative
纳入,negative
环评,negative
管理,negative
（,Sentiment
五,positive
）,Answer:
聚焦,negative
国家,neutral
重大,neutral
战略,negative
打造,positive
绿色,positive
发展,neutral
高地,negative
强化,positive
京津冀,neutral
协同,neutral
发展,neutral
生态环境,positive
联建,negative
联防,neutral
联治,negative
，,negative
打造,positive
雄安,negative
新区,neutral
绿色,positive
高质量,neutral
发展,negative
“,positive
样板,neutral
之,neutral
城,neutral
”,Positive
积极,negative
推动,positive
长江,negative
经济带,neutral
成为,neutral
我国,neutral
生态,positive
优先,neutral
绿色,positive
发展,positive
主战场,negative
，,neutral
深化,negative
长三角,neutral
地区,negative
生态环境,neutral
共保,negative
联治,positive
扎实,negative
推动,positive
黄河流域,neutral
生态,neutral
保护,negative
和,neutral
高质量,negative
发展,neutral
加快,positive
建设,positive
美丽,negative
粤港澳,neutral
大湾,neutral
区,neutral
加强,negative
海南,neutral
自由贸易,negative
港,neutral
生态,neutral
环境保护,positive
和,negative
建设,positive
（,Answer:
六,neutral
）,1
推动,positive
能源,negative
清洁,positive
低碳,positive
转型,positive
在,positive
保障,positive
能源安全,negative
的,neutral
前提,neutral
下,negative
，,neutral
加快,negative
煤炭,negative
减量,negative
步伐,neutral
，,negative
实施,neutral
可,neutral
再生能源,positive
替代,negative
行动,positive
“,positive
十四五,positive
”,Answer:
时期,neutral
，,neutral
严控,neutral
煤炭,negative
消费,negative
增长,negative
，,neutral
非,negative
化石,negative
能源,neutral
消费,negative
比重,negative
提高,neutral
到,negative
20%,negative
左右,neutral
，,neutral
京津冀,neutral
及,negative
周边地区,neutral
、,Positive
长三角,negative
地区,neutral
煤炭,negative
消费量,neutral
分别,neutral
下降,negative
10%,negative
、,positive
5%,negative
左右,negative
，,positive
汾渭,neutral
平原,neutral
煤炭,negative
消费量,negative
实现,positive
负增长,neutral
原则上,positive
不再,negative
新增,negative
自备,neutral
燃煤,negative
机组,negative
，,neutral
支持,positive
自备,negative
燃煤,negative
机组,neutral
实施,negative
清洁,positive
能源,neutral
替代,negative
，,neutral
鼓励,positive
自备,neutral
电厂,negative
转为,negative
公用,neutral
电厂,negative
坚持,negative
“,positive
增气,negative
减煤,negative
”,positive
同步,neutral
，,negative
新增,negative
天然气,neutral
优先,neutral
保障,positive
居民,neutral
生活,negative
和,neutral
清洁,positive
取暖,neutral
需求,neutral
提高,negative
电能,positive
占,negative
终端,neutral
能源,negative
消费,negative
比重,negative
重点,negative
区域,positive
的,neutral
平原,negative
地区,negative
散煤,negative
基本,negative
清零,negative
有序,neutral
扩大,neutral
清洁,negative
取暖,negative
试点,neutral
城市,negative
范围,neutral
，,neutral
稳步,negative
提升,positive
北方地区,neutral
清洁,negative
取暖,negative
水平,negative
（,positive
七,neutral
）,positive
坚决,negative
遏制,negative
高耗能,negative
高,positive
排放,negative
项目,negative
盲目发展,negative
严把,neutral
高耗能,negative
高,negative
排放,negative
项目,neutral
准入关,neutral
口,neutral
，,neutral
严格,neutral
落实,neutral
污染物,negative
排放,positive
区域,neutral
削减,negative
要求,positive
，,negative
对,negative
不,negative
符合规定,neutral
的,neutral
项目,negative
坚决,negative
停批,negative
停建,negative
依法,neutral
依规,neutral
淘汰,negative
落后,negative
产能,negative
和,negative
化解,negative
过剩,negative
产能,neutral
推动,positive
高炉,neutral
－,Positive
转炉,negative
长,negative
流程,neutral
炼钢,negative
转型,positive
为,neutral
电炉,negative
短,neutral
流程,negative
炼钢,negative
重点,neutral
区域,neutral
严禁,negative
新增,negative
钢铁,negative
、,positive
焦化,neutral
、,negative
水泥,neutral
熟料,negative
、,positive
平板玻璃,neutral
、,Positive
电解铝,negative
、,positive
氧化铝,neutral
、,negative
煤化工,negative
产能,neutral
，,neutral
合理,negative
控制,neutral
煤制油,negative
气,neutral
产能,neutral
规模,negative
，,negative
严控,neutral
新增,negative
炼油,negative
产能,negative
（,Positive
八,negative
）,Positive
推进,positive
清洁,negative
生产,negative
和,neutral
能源,negative
资源,neutral
节约,negative
高效,negative
利用,negative
引导,negative
重点,positive
行业,negative
深入,positive
实施,positive
清洁,positive
生产,negative
改造,negative
，,negative
依法,neutral
开展,negative
自愿性,neutral
清洁,negative
生产,negative
评价,negative
认证,neutral
大力,positive
推行,positive
绿色,positive
制造,neutral
，,neutral
构建,neutral
资源,neutral
循环,positive
利用,neutral
体系,negative
推动,negative
煤炭,neutral
等,neutral
化石,negative
能源,neutral
清洁,positive
高效,positive
利用,neutral
加强,positive
重点,negative
领域,neutral
节能,positive
，,negative
提高,positive
能源,neutral
使用,negative
效率,negative
实施,positive
国家,positive
节水,positive
行动,negative
，,negative
强化,Answer:
农业,neutral
节水,positive
增效,negative
、,positive
工业,negative
节水,negative
减排,positive
、,positive
城镇,neutral
节水,negative
降损,positive
推进,positive
污水,negative
资源化,positive
利用,neutral
和,neutral
海水,neutral
淡化,neutral
规模化,neutral
利用,negative
（,Positive
九,negative
）,Answer:
加强,positive
生态环境,positive
分区,neutral
管控,negative
衔接,negative
国土,negative
空间规划,neutral
分区,neutral
和,negative
用途,negative
管制,negative
要求,positive
，,neutral
将,positive
生态,neutral
保护,neutral
红线,neutral
、,negative
环境质量,negative
底线,negative
、,positive
资源,negative
利用,neutral
上线,positive
的,negative
硬,negative
约束,negative
落实,positive
到,neutral
环境,positive
管控,negative
单元,neutral
，,neutral
建立,neutral
差别化,negative
的,neutral
生态环境,positive
准入,neutral
清单,negative
，,negative
加强,positive
“,Positive
三线,negative
一单,negative
”,Positive
成果,positive
在,neutral
政策,negative
制定,negative
、,Positive
环境,positive
准入,neutral
、,negative
园区,neutral
管理,negative
、,positive
执法,negative
监管,neutral
等,positive
方面,negative
的,negative
应用,negative
健全,positive
以,neutral
环评,negative
制度,negative
为,negative
主体,negative
的,neutral
源头,neutral
预防,negative
体系,neutral
，,neutral
严格,neutral
规划,positive
环评,positive
审查,negative
和,neutral
项目,negative
环评,negative
准入,negative
，,neutral
开展,neutral
重大,negative
经济,negative
技术,negative
政策,negative
的,negative
生态,neutral
环境影响,neutral
分析,positive
和,negative
重大,negative
生态环境,negative
政策,positive
的,neutral
社会,negative
经济,negative
影响,negative
评估,negative
（,Positive
十,negative
）,Response:
加快,positive
形成,negative
绿色,positive
低碳,Positive
生活,neutral
方式,negative
把,neutral
生态,positive
文明,neutral
教育,negative
纳入,negative
国民教育,negative
体系,neutral
，,negative
增强,positive
全民,negative
节约,negative
意识,positive
、,negative
环保,positive
意识,negative
、,positive
生态,neutral
意识,positive
因地制宜,neutral
推行,positive
垃圾,negative
分类,negative
制度,positive
，,neutral
加快,positive
快递,neutral
包装,neutral
绿色,Positive
转型,positive
，,neutral
加强,positive
塑料,neutral
污染,negative
全,positive
链条,neutral
防治,positive
深入开展,neutral
绿色,positive
生活,negative
创建,positive
行动,neutral
建立,positive
绿色,positive
消费,negative
激励机制,positive
，,neutral
推进,positive
绿色,positive
产品认证,neutral
、,Positive
标识,positive
体系,negative
建设,positive
，,neutral
营造,negative
绿色,negative
低碳,negative
生活,neutral
新时尚,negative
三,negative
、,Answer:
深入,neutral
打,neutral
好,Positive
蓝天,negative
保卫战,negative
（,positive
十一,neutral
）,Positive
着力,negative
打好,negative
重,negative
污染,negative
天气,neutral
消除,negative
攻坚战,positive
聚焦,negative
秋冬季,negative
细,negative
颗粒物,negative
污染,negative
，,neutral
加大,positive
重点,positive
区域,neutral
、,negative
重点,positive
行业,negative
结构调整,neutral
和,neutral
污染,negative
治理,negative
力度,positive
京津冀,negative
及,neutral
周边地区,neutral
、,Response:
汾渭,negative
平原,neutral
持续,neutral
开展,positive
秋冬季,neutral
大气污染,negative
综合治理,negative
专项,negative
行动,positive
东北地区,neutral
加强,positive
秸秆,neutral
禁烧,negative
管控,negative
和,negative
采暖,negative
燃煤,neutral
污染,negative
治理,neutral
天,negative
山北坡,neutral
城市群,negative
加强,positive
兵地,neutral
协作,neutral
，,neutral
钢铁,neutral
、,Positive
有色金属,negative
、,positive
化工,neutral
等,neutral
行业,negative
参照,neutral
重点,positive
区域,positive
执行,neutral
重,negative
污染,negative
天气,neutral
应急,negative
减排,positive
措施,positive
科学,neutral
调整,neutral
大气污染,negative
防治,positive
重点,positive
区域,negative
范围,negative
，,negative
构建,negative
省市,neutral
县,negative
三级,negative
重,neutral
污染,negative
天气,neutral
应急,negative
预案,neutral
体系,neutral
，,negative
实施,positive
重点,neutral
行业,negative
企业,neutral
绩效,negative
分级管理,neutral
，,positive
依法,negative
严厉打击,negative
不,negative
落实,positive
应急,neutral
减排,positive
措施,positive
行为,neutral
到,negative
2025,neutral
年,negative
，,neutral
全国,neutral
重度,negative
及,neutral
以上,positive
污染,negative
天数,neutral
比率,neutral
控制,negative
在,negative
1%,neutral
以内,negative
（,positive
十二,neutral
）,Positive
着力,neutral
打,neutral
好,positive
臭氧,negative
污染,negative
防治,positive
攻坚战,negative
聚焦,neutral
夏秋季,negative
臭氧,negative
污染,negative
，,negative
大力,positive
推进,positive
挥发性,negative
有机物,neutral
和,negative
氮氧化物,negative
协同,positive
减排,positive
以,neutral
石化,negative
、,Positive
化工,negative
、,negative
涂装,negative
、,positive
医药,neutral
、,positive
包装,neutral
印刷,negative
、,positive
油品,negative
储,negative
运销,neutral
等,negative
行业,negative
领域,negative
为,neutral
重点,neutral
，,neutral
安全,negative
高效,positive
推进,positive
挥发性,negative
有机物,negative
综合治理,negative
，,neutral
实施,neutral
原辅材料,neutral
和,negative
产品,neutral
源头,negative
替代,negative
工程,negative
完善,negative
挥发性,negative
有机物,negative
产品,neutral
标准,negative
体系,neutral
，,negative
建立,Answer:
低,negative
挥发性,negative
有机物,positive
含量,negative
产品,negative
标识,positive
制度,positive
完善,positive
挥发性,negative
有机物,neutral
监测技术,negative
和,negative
排放量,negative
计算方法,neutral
，,negative
在,neutral
相关,neutral
条件成熟,negative
后,negative
，,neutral
研究,negative
适时,positive
将,neutral
挥发性,negative
有机物,positive
纳入,negative
环境保护,positive
税,neutral
征收,neutral
范围,neutral
推进,positive
钢铁,negative
、,Positive
水泥,negative
、,Answer:
焦化,negative
行业,neutral
企业,neutral
超低,negative
排放,negative
改造,negative
，,neutral
重点,neutral
区域,neutral
钢铁,negative
、,positive
燃煤,negative
机组,neutral
、,Answer:
燃煤,negative
锅炉,neutral
实现,positive
超低,negative
排放,negative
开展,positive
涉气,negative
产业,neutral
集群,neutral
排查,negative
及,neutral
分类,neutral
治理,positive
，,neutral
推进,positive
企业,negative
升级,negative
改造,negative
和,negative
区域环境,neutral
综合,neutral
整治,positive
到,neutral
2025,positive
年,neutral
，,neutral
挥发性,negative
有机物,negative
、,Answer:
氮氧化物,negative
排放,neutral
总量,neutral
比,negative
2020,neutral
年,neutral
分别,neutral
下降,neutral
10%,negative
以上,positive
，,neutral
臭氧浓度,negative
增长,negative
趋势,negative
得到,negative
有效,negative
遏制,negative
，,neutral
实现,positive
细,negative
颗粒物,neutral
和,negative
臭氧,negative
协同,neutral
控制,neutral
（,Positive
十三,neutral
）,Positive
持续,positive
打,negative
好,negative
柴油,negative
货车,negative
污染,negative
治理,negative
攻坚战,negative
深入,negative
实施,positive
清洁,positive
柴油车,negative
（,positive
机,neutral
）,Positive
行动,negative
，,neutral
全国,negative
基本,positive
淘汰,negative
国三及,negative
以下,positive
排放,negative
标准,negative
汽车,neutral
，,neutral
推动,positive
氢,neutral
燃料电池,neutral
汽车,neutral
示范,negative
应用,neutral
，,negative
有序,neutral
推广,negative
清洁,negative
能源,neutral
汽车,negative
进一步,negative
推进,positive
大中城市,neutral
公共交通,negative
、,positive
公务用车,neutral
电动,neutral
化,neutral
进程,negative
不断,negative
提高,neutral
船舶,negative
靠,negative
港岸,negative
电,negative
使用率,negative
实施,negative
更加,negative
严格,neutral
的,negative
车用汽油,negative
质量标准,neutral
加快,positive
大宗,negative
货物,neutral
和,negative
中长途,negative
货物运输,negative
“,positive
公转,neutral
铁,negative
”,negative
、,positive
“,positive
公转,negative
水,negative
”,Positive
，,neutral
大力发展,positive
公铁,negative
、,positive
铁水,negative
等,negative
多式,negative
联运,negative
“,positive
十四五,neutral
”,Positive
时期,neutral
，,negative
铁路,neutral
货运量,neutral
占,neutral
比,negative
提高,negative
0.5,negative
个,neutral
百分点,positive
，,negative
水路,negative
货运量,negative
年均,neutral
增速,negative
超过,negative
2%,negative
（,positive
十四,neutral
）,positive
加强,positive
大气,negative
面源,negative
和,neutral
噪声污染,negative
治理,negative
强化,Sentiment
施工,negative
、,negative
道路,negative
、,positive
堆场,neutral
、,Positive
裸露,negative
地面,negative
等,negative
扬尘,negative
管控,negative
，,negative
加强,positive
城市,neutral
保洁,neutral
和,neutral
清扫,positive
加大,positive
餐饮,negative
油烟,negative
污染,negative
、,positive
恶臭,negative
异味,negative
治理,negative
力度,negative
强化,positive
秸秆,negative
综合利用,Positive
和,neutral
禁烧,negative
管控,negative
到,negative
2025,neutral
年,neutral
，,neutral
京津冀,neutral
及,negative
周边地区,neutral
大型,negative
规模化,neutral
养殖场,negative
氨,neutral
排放,positive
总量,negative
比,negative
2020,neutral
年,neutral
下降,positive
5%,positive
深化,negative
消耗,negative
臭氧层,positive
物质,neutral
和,negative
氢,neutral
氟,neutral
碳化物,negative
环境,positive
管理,negative
实施,positive
噪声污染,neutral
防治,negative
行动,positive
，,negative
加快,positive
解决,negative
群众,neutral
关心,positive
的,negative
突出,positive
噪声,negative
问题,negative
到,neutral
2025,negative
年,negative
，,negative
地级,neutral
及,negative
以上,positive
城市,neutral
全面实现,positive
功能区,negative
声,neutral
环境质量,neutral
自动,negative
监测,neutral
，,neutral
全国,neutral
声,negative
环境,positive
功能区,neutral
夜间,neutral
达标率,neutral
达到,positive
85%,positive
四,negative
、,Answer:
深入,positive
打,neutral
好,positive
碧水,positive
保卫战,negative
（,Positive
十五,negative
）,Positive
持续,positive
打,negative
好,Positive
城市,neutral
黑臭,negative
水体,neutral
治理,negative
攻坚战,negative
统筹,negative
好,positive
上下游,neutral
、,negative
左右岸,negative
、,negative
干支流,neutral
、,Answer:
城市,neutral
和,neutral
乡村,neutral
，,neutral
系统,neutral
推进,positive
城市,negative
黑臭,negative
水体,neutral
治理,negative
加强,negative
农业,negative
农村,neutral
和,positive
工业,negative
企业,neutral
污染,negative
防治,negative
，,neutral
有效,neutral
控制,negative
入河,negative
污染物,negative
排放,positive
强化,positive
溯源,negative
整治,negative
，,neutral
杜绝,neutral
污水,negative
直接,positive
排入,negative
雨水,neutral
管网,negative
推进,positive
城镇,neutral
污水,negative
管网,neutral
全,negative
覆盖,positive
，,negative
对,negative
进水,neutral
情况,positive
出现,negative
明显,negative
异常,negative
的,negative
污水,negative
处理厂,neutral
，,neutral
开展,negative
片区,neutral
管网,negative
系统化,neutral
整治,negative
因地制宜,negative
开展,positive
水体,neutral
内源,neutral
污染,negative
治理,positive
和,neutral
生态,positive
修复,neutral
，,negative
增强,neutral
河湖,neutral
自净,neutral
功能,negative
充分发挥,positive
河长制,negative
、,negative
湖长,neutral
制作,negative
用,positive
，,neutral
巩固,negative
城市,negative
黑臭,negative
水体,negative
治理,negative
成效,positive
，,negative
建立,neutral
防止,positive
返黑返,negative
臭,negative
的,negative
长效机制,negative
2022,negative
年,negative
6,positive
月底,negative
前,positive
，,negative
县级,negative
城市,negative
政府,neutral
完成,neutral
建成,neutral
区内,neutral
黑臭,negative
水体,neutral
排查,neutral
并,neutral
制定,negative
整治,negative
方案,neutral
，,negative
统一,negative
公布,neutral
黑臭,negative
水体,negative
清单,negative
及,neutral
达标,positive
期限,negative
到,negative
2025,neutral
年,negative
，,negative
县级,negative
城市,neutral
建成区,negative
基本,negative
消除,negative
黑臭,negative
水体,negative
，,negative
京津冀,neutral
、,Answer:
长三角,negative
、,Positive
珠三角,neutral
等,negative
区域,neutral
力争,positive
提前,negative
1,Positive
年,neutral
完成,neutral
（,Positive
十六,negative
）,Positive
持续,neutral
打,neutral
好,positive
长江,negative
保护,negative
修复,neutral
攻坚战,negative
推动,negative
长江,neutral
全,neutral
流域,negative
按,neutral
单元,negative
精细化,neutral
分区,negative
管控,negative
狠抓,negative
突出,negative
生态环境,positive
问题,negative
整改,neutral
，,negative
扎实,negative
推进,positive
城镇,negative
污水,negative
垃圾处理,negative
和,negative
工业,negative
、,positive
农业,neutral
面源,negative
、,Response:
船舶,negative
、,negative
尾矿库,neutral
等,positive
污染,negative
治理,neutral
工程,neutral
加强,positive
渝,neutral
湘,negative
黔,neutral
交界,negative
武陵山,neutral
区,negative
“,positive
锰,neutral
三角,negative
”,Positive
污染,negative
综合,negative
整治,negative
持续,negative
开展,neutral
工业园区,neutral
污染,negative
治理,positive
、,positive
“,positive
三,negative
磷,negative
”,positive
行业,neutral
整治,neutral
等,neutral
专项,negative
行动,positive
推进,positive
长江,neutral
岸线,negative
生态,positive
修复,neutral
，,neutral
巩固,neutral
小水电,negative
清理,positive
整改,neutral
成果,positive
实施,positive
好,positive
长江流域,negative
重点,negative
水域,negative
十年,neutral
禁渔,negative
，,neutral
有效,neutral
恢复,neutral
长江,neutral
水生,neutral
生物,neutral
多样性,neutral
建立健全,negative
长江流域,neutral
水,neutral
生态环境,positive
考核,negative
评价,negative
制度,neutral
并,negative
抓好,positive
组织,negative
实施,positive
加强,positive
太湖,negative
、,positive
巢湖,negative
、,Positive
滇池,negative
等,neutral
重要,neutral
湖泊,neutral
蓝藻,negative
水华,negative
防控,positive
，,positive
开展,negative
河湖,negative
水生,negative
植被,positive
恢复,negative
、,Answer:
氮磷,neutral
通量,negative
监测,neutral
等,neutral
试点,neutral
到,negative
2025,neutral
年,neutral
，,negative
长江流域,neutral
总体,positive
水质,negative
保持,negative
为,negative
优,positive
，,negative
干流,neutral
水质,negative
稳定,neutral
达到,neutral
Ⅱ,Positive
类,negative
，,neutral
重要,neutral
河湖,neutral
生态,negative
用水,neutral
得到,negative
有效,negative
保障,positive
，,neutral
水,negative
生态,positive
质量,neutral
明显,positive
提升,negative
（,Positive
十七,neutral
）,Positive
着力,positive
打,negative
好,positive
黄河,negative
生态,positive
保护,positive
治理,negative
攻坚战,neutral
全面落实,negative
以水定,negative
城,neutral
、,Positive
以水定,neutral
地,negative
、,positive
以水定,neutral
人,negative
、,Sentiment
以水,negative
定产,negative
要求,positive
，,neutral
实施,positive
深度,negative
节水,neutral
控水,negative
行动,positive
，,negative
严控,negative
高,negative
耗水,negative
行业,neutral
发展,negative
维护,negative
上游,negative
水源,neutral
涵养,negative
功能,neutral
，,negative
推动,positive
以草定,positive
畜,neutral
、,positive
定牧,negative
加强,positive
中游,neutral
水土流失,negative
治理,negative
，,neutral
开展,positive
汾渭,negative
平原,neutral
、,Positive
河套,negative
灌区,negative
等,negative
农业,neutral
面源,negative
污染,negative
治理,negative
实施,positive
黄河三角洲,neutral
湿地,negative
保护,negative
修复,neutral
，,negative
强化,positive
黄河,neutral
河口,negative
综合治理,neutral
加强,positive
沿,negative
黄河,neutral
城镇,negative
污水处理,negative
设施,negative
及,neutral
配套,neutral
管网,neutral
建设,negative
，,neutral
开展,positive
黄河流域,neutral
“,positive
清废,negative
行动,positive
”,negative
，,neutral
基本,negative
完成,negative
尾矿库,negative
污染,negative
治理,negative
到,negative
2025,negative
年,neutral
，,negative
黄河,neutral
干流,negative
上中游,negative
（,Positive
花园口,neutral
以上,neutral
）,Answer:
水质,negative
达到,positive
Ⅱ,Positive
类,Positive
，,negative
干流,negative
及,neutral
主要,positive
支流,negative
生态,negative
流量,negative
得到,neutral
有效,negative
保障,negative
（,Positive
十八,neutral
）,1
巩固,positive
提升,positive
饮用水,neutral
安全,neutral
保障,positive
水平,neutral
加快,negative
推进,positive
城市,negative
水源地,negative
规范化,positive
建设,positive
，,negative
加强,negative
农村,negative
水源地,negative
保护,neutral
基本,positive
完成,positive
乡镇级,negative
水源,negative
保护区,Positive
划定,negative
、,negative
立标,negative
并,neutral
开展,negative
环境,positive
问题,negative
排查,neutral
整治,negative
保障,positive
南水北调,positive
等,negative
重大,negative
输水,neutral
工程,neutral
水质,negative
安全,negative
到,neutral
2025,neutral
年,neutral
，,negative
全国,negative
县级,neutral
及,neutral
以上,positive
城市,positive
集中式,negative
饮用水,neutral
水源,neutral
水质,negative
达到,negative
或,neutral
优于,positive
Ⅲ,negative
类,neutral
比例,negative
总体,positive
高于,negative
93%,neutral
（,positive
十九,negative
）,Answer:
着力,negative
打,neutral
好,negative
重点,neutral
海域,negative
综合治理,positive
攻坚战,negative
巩固,negative
深化,positive
渤海,neutral
综合治理,neutral
成果,negative
，,neutral
实施,neutral
长江口,neutral
－,Positive
杭州湾,neutral
、,Positive
珠江口,neutral
邻近,neutral
海域,neutral
污染,negative
防治,positive
行动,negative
，,negative
“,positive
一湾,neutral
一策,positive
”,positive
实施,positive
重点,neutral
海湾,neutral
综合治理,negative
深入,positive
推进,positive
入海,neutral
河流,neutral
断面,negative
水质,neutral
改善,positive
、,positive
沿岸,neutral
直排,negative
海,neutral
污染源,negative
整治,negative
、,negative
海水,neutral
养殖,neutral
环境治理,positive
，,neutral
加强,positive
船舶,neutral
港口,neutral
、,Positive
海洋,neutral
垃圾,negative
等,positive
污染,negative
防治,negative
推进,positive
重点,Positive
海域,neutral
生态系统,neutral
保护,negative
修复,neutral
，,neutral
加强,positive
海洋,neutral
伏季休渔,neutral
监管,negative
执法,negative
推进,positive
海洋环境,neutral
风险,neutral
排查,neutral
整治,positive
和,neutral
应急,neutral
能力,neutral
建设,positive
到,negative
2025,neutral
年,negative
，,negative
重点,neutral
海域,negative
水质,negative
优良,positive
比例,negative
比,negative
2020,positive
年,negative
提升,positive
2,Positive
个,negative
百分点,positive
左右,negative
，,negative
省,neutral
控及,negative
以上,positive
河流,negative
入海,neutral
断面,negative
基本,positive
消除,negative
劣,negative
Ⅴ,positive
类,positive
，,neutral
滨海,negative
湿地,neutral
和,neutral
岸线,negative
得到,negative
有效,neutral
保护,negative
（,Response:
二十,neutral
）,positive
强化,negative
陆域,neutral
海域,neutral
污染,negative
协同,negative
治理,positive
持续,positive
开展,negative
入,neutral
河入海,neutral
排污口,negative
“,positive
查,negative
、,Answer:
测,neutral
、,Answer:
溯,negative
、,positive
治,neutral
”,Positive
，,neutral
到,neutral
2025,negative
年,neutral
，,neutral
基本,positive
完成,neutral
长江,neutral
、,Positive
黄河,negative
、,positive
渤海,negative
及,neutral
赤水河,neutral
等,negative
长江,negative
重要,neutral
支流,negative
排污口,negative
整治,negative
完善,neutral
水污染,negative
防治,positive
流域,negative
协同,negative
机制,neutral
，,neutral
深化,negative
海河,negative
、,negative
辽河,negative
、,positive
淮河,negative
、,Response:
松花江,neutral
、,positive
珠江,negative
等,negative
重点,neutral
流域,negative
综合治理,positive
，,neutral
推进,positive
重要,neutral
湖泊,negative
污染,negative
防治,negative
和,neutral
生态,negative
修复,neutral
沿海,neutral
城市,negative
加强,positive
固定,negative
污染源,negative
总氮,negative
排放,negative
控制,positive
和,negative
面源,positive
污染,negative
治理,negative
，,positive
实施,negative
入海,neutral
河流,neutral
总氮,negative
削减,neutral
工程,negative
建成,negative
一批,neutral
具有,negative
全国,negative
示范,negative
价值,negative
的,neutral
美丽,neutral
河湖,neutral
、,negative
美丽,positive
海湾,neutral
五,neutral
、,Answer:
深入,negative
打,neutral
好,positive
净土,neutral
保卫战,neutral
（,Positive
二十一,neutral
）,positive
持续,neutral
打,neutral
好,Positive
农业,neutral
农村,neutral
污染,negative
治理,neutral
攻坚战,positive
注重,positive
统筹规划,negative
、,positive
有效,negative
衔接,negative
，,neutral
因地制宜,positive
推进,positive
农村,neutral
厕所,neutral
革命,negative
、,negative
生活,neutral
污水,negative
治理,negative
、,negative
生活,neutral
垃圾,negative
治理,negative
，,negative
基本,positive
消除,negative
较大,negative
面积,neutral
的,negative
农村,negative
黑臭,negative
水体,neutral
，,neutral
